123,Jawa Tengah,Karimunjawa,http://tides.big.go.id:8888/kacrut/0137KRJW01/0137KRJW01.html,http://tides.big.go.id:8888/kacrut/0137KRJW01/temp.csv
124,Daerah Istimewa Yogyakarta,Sadeng,http://tides.big.go.id:8888/kacrut/0030SADG01/0030SADG01.html,http://tides.big.go.id:8888/kacrut/0030SADG01/temp.csv
125,Daerah Istimewa Yogyakarta,Glagah,http://tides.big.go.id:8888/kacrut/0156GLGH01/0156GLGH01.html,http://tides.big.go.id:8888/kacrut/0156GLGH01/temp.csv
126,Jawa Barat,Pelabuhan Ratu,http://tides.big.go.id:8888/kacrut/0031PRTU01/0031PRTU01.html,http://tides.big.go.id:8888/kacrut/0031PRTU01/temp.csv
127,Jawa Barat,Pamengpeuk,http://tides.big.go.id:8888/kacrut/0083PMPK01/0083PMPK01.html,http://tides.big.go.id:8888/kacrut/0083PMPK01/temp.csv
128,Jawa Barat,Pemayang Sari,http://tides.big.go.id:8888/kacrut/0110SARI01/0110SARI01.html,http://tides.big.go.id:8888/kacrut/0110SARI01/temp.csv
129,Jawa Barat,Pangandaran,http://tides.big.go.id:8888/kacrut/0084PGDR01/0084PGDR01.html,http://tides.big.go.id:8888/kacrut/0084PGDR01/temp.csv
130,Jawa Barat,Cirebon,http://tides.big.go.id:8888/kacrut/0135CRBN01/0135CRBN01.html,http://tides.big.go.id:8888/kacrut/0135CRBN01/temp.csv
131,Daerah Khusus Ibukota,Kolinlamil,http://tides.big.go.id:8888/kacrut/0109KOLI01/0109KOLI01.html,http://tides.big.go.id:8888/kacrut/0109KOLI01/temp.csv
132,Daerah Khusus Ibukota,Tanjung Priok,http://tides.big.go.id:8888/kacrut/0014TPRK01/0014TPRK01.html,http://tides.big.go.id:8888/kacrut/0014TPRK01/temp.csv
133,Daerah Khusus Ibukota,Sunda Kelapa,http://tides.big.go.id:8888/kacrut/0071SKLP01/0071SKLP01.html,http://tides.big.go.id:8888/kacrut/0071SKLP01/temp.csv
134,Banten,Binuangen,http://tides.big.go.id:8888/kacrut/0097BINU01/0097BINU01.html,http://tides.big.go.id:8888/kacrut/0097BINU01/temp.csv
135,Banten,Ciwandan,http://tides.big.go.id:8888/kacrut/0037BNTN01/0037BNTN01.html,http://tides.big.go.id:8888/kacrut/0037BNTN01/temp.csv
136,Banten,Marina Jambu,http://tides.big.go.id:8888/kacrut/0150SERA01/0150SERA01.html,http://tides.big.go.id:8888/kacrut/0150SERA01/temp.csv
